,sample,longitude,latitude,lithology,unit,authors,sio2,al2o3,fe2o3,mgo,cao,na2o,k2o,tio2,p2o5,mno,cr2o3,ni_ppm,loi,sum,ba_ppm,be_ppm,co_ppm,cs_ppm,ga_ppm,hf_ppm,nb_ppm,rb_ppm,sn_ppm,sr_ppm,ta_ppm,th_ppm,u_ppm,v_ppm,w_ppm,zr_ppm,y_ppm,la_ppm,ce_ppm,pr_ppm,nd_ppm,sm_ppm,eu_ppm,gd_ppm,tb_ppm,dy_ppm,ho_ppm,er_ppm,tm_ppm,yb_ppm,lu_ppm,mo_ppm,cu_ppm,pb_ppm,zn_ppm,cr_ppm,nio,as_ppm,cd_ppm,sb_ppm,bi_ppm,ag_ppm,au_ppm,hg_ppm,tl_ppm,se_ppm,sc_ppm,eu/eu*,lan/ybn,lan/smn,rb/sr,sr/y,age_ma,feot,total,ti_ppm
198,GS-2115,-76.3884055639,5.81167365137,Granitoid,Mandé Batholith,"Salazar et al., 2005",68.03,15.16,3.42,1.17,2.9,5.07,1.41,0.262,0.11,0.085,,10,1.36,98.96,975.0,1,6.0,0.3,15.0,2.3,2,18,0.5,350.0,0.2,2.8,0.9,57.0,0.5,89.0,10.0,14.9,24.7,3.25,12.4,2.3,0.71,1.6,0.3,1.7,0.4,1.1,0.17,1.1,0.19,1,55,8,67,10,,2.5,,0.3,0.2,0.3,-,,0.1,,7.0,1.14,9.03,3.99,0.05142857142857143,35.0,42.5,,,
199,HCP-1840,-76.2827999494,5.9810694828,Diorite,Mandé Batholith,"Salazar et al., 2005",49.9,20.85,7.6,5.77,12.18,2.4,0.15,0.333,0.02,0.143,,-,0.83,100.18,72.0,0.5,29.0,0.1,17.0,0.4,0.1,2,0.5,331.0,-0.01,0.1,0.03,242.0,0.3,17.0,4.0,1.04,2.14,0.34,1.79,0.56,0.417,0.59,0.11,0.79,0.16,0.47,0.073,0.49,0.075,1,-,-,-,24,,1.4,,<0.1,0.1,-,<2,,0.03,,34.3,2.23,1.41,1.14,0.006042296072507553,82.75,42.5,,,
200,JJE-0358,-76.3984694596,5.92516476643,Granitoid,Mandé Batholith,"Salazar et al., 2005",68.46,15.85,3.73,2.01,3.16,4.09,0.56,0.336,0.14,0.051,,-,1.87,100.24,347.0,1,8.0,0.4,14.0,2.2,1,8,0.5,285.0,0.08,2.69,0.74,112.0,0.5,75.0,11.0,14.3,23.3,3.09,12.3,2.34,0.812,1.84,0.3,1.93,0.41,1.22,0.196,1.38,0.224,22,-,-,-,8,,5,,<0.1,0.1,-,2.4,,0.08,,10.6,1.2,6.91,3.76,0.028070175438596492,25.90909090909091,42.5,,,
201,LF-0642,-76.2340348987,5.97918790623,Granitoid,Mandé Batholith,"Salazar et al., 2005",60.4,17.28,5.14,1.22,2.73,6.26,4.47,0.67,0.33,0.169,,10,0.74,99.4,745.0,3,6.0,0.1,19.0,3.9,5,68,1,435.0,0.35,5.25,2.33,84.0,0.3,128.0,22.0,25.5,46.4,6.58,28.4,6.1,1.7,4.71,0.76,4.31,0.85,2.53,0.373,2.48,0.349,1,86,13,137,10,,7.9,,0.3,0.1,0.3,-,,0.08,,5.0,0.97,6.85,2.57,0.15632183908045977,19.772727272727273,42.5,,,
202,LF-0661,-76.2665332005,5.98827900557,Granitoid,Mandé Batholith,"Salazar et al., 2005",47.19,20.45,7.29,8.13,15.06,1.06,0.07,0.202,0.02,0.136,,-,0.38,99.98,47.0,0.5,42.0,0.1,15.0,0.4,0.1,1,0.5,337.0,-0.01,0.06,0.02,118.0,0.3,14.0,6.0,1.31,2.86,0.51,2.79,0.94,0.453,0.96,0.18,1.21,0.24,0.69,0.102,0.64,0.091,1,-,-,-,116,,1.2,,<0.1,0.1,-,<2,,0.03,,41.8,1.47,1.36,0.86,0.002967359050445104,56.166666666666664,42.5,,,
203,LF-0696,-76.3027183398,5.94583466388,Monzodiorite,Mandé Batholith,"Salazar et al., 2005",63.79,16.79,5.29,2.15,5.79,3.94,1.19,0.413,0.17,0.133,,10,0.7,100.36,522.0,1,9.0,0.2,15.0,2.7,1.1,19,0.5,502.0,0.08,1.29,0.6,115.0,0.3,92.0,15.0,10,19.9,3.1,13.8,3.07,0.98,2.46,0.42,2.63,0.57,1.73,0.275,1.81,0.276,1,207,6,76,10,,2.5,,0.1,0.1,0.3,-,,0.08,,12.0,1.1,3.68,2.0,0.037848605577689244,33.46666666666667,42.5,,,
204,LF-1131,-76.4217281261,5.8058362205,Granitoid,Mandé Batholith,"Salazar et al., 2005",54.73,17.36,7.63,4.37,7.06,2.84,0.58,0.683,0.18,0.155,,30,4.38,99.97,470.0,1,17.0,1.1,17.0,2.9,1.1,9,0.5,325.0,0.07,2.41,0.74,227.0,0.3,93.0,20.0,12.5,23.5,3.57,16.2,3.75,1.07,3.32,0.58,3.59,0.76,2.25,0.339,2.19,0.32,1,192,7,156,10,,2.5,,0.4,0.2,0.3,-,,0.03,,29.0,0.93,3.81,2.05,0.027692307692307693,16.25,42.5,,,
205,LF-1491,-76.3900138265,5.82546488708,Gabbro,Mandé Batholith,"Salazar et al., 2005",48.46,19.54,9.25,6.23,11.07,2.77,0.17,0.548,0.14,0.148,,-,1.55,99.87,220.0,0.5,37.0,0.1,20.0,0.5,0.1,2,0.5,601.0,-0.01,0.17,0.05,329.0,0.3,18.0,9.0,7.45,14.6,2.39,11.8,2.82,1.21,2.18,0.33,1.92,0.38,1.0,0.147,0.97,0.144,1,-,-,-,42,,1.3,,<0.1,0.1,-,<2,,0.03,,31.8,1.5,5.12,1.63,0.0033277870216306157,66.77777777777777,42.5,,,
206,LF-1798,-76.3945571035,5.80173481825,Granitoid,Mandé Batholith,"Salazar et al., 2005",61.14,15.93,5.3,2.12,5.14,4.25,1.13,0.371,0.14,0.105,,10,4.36,99.98,958.0,1,9.0,0.4,16.0,2.2,0.8,16,1,352.0,0.07,2.01,0.62,96.0,0.3,75.0,15.0,11.8,21.4,3.08,13.3,2.88,0.991,2.41,0.4,2.47,0.53,1.62,0.257,1.71,0.268,1,141,7,195,10,,2.5,,0.3,0.1,0.3,-,,0.1,,12.0,1.16,4.6,2.52,0.045454545454545456,23.466666666666665,42.5,,,
207,LF-1901,-76.3904134947,5.793953516,Diorite,Mandé Batholith,"Salazar et al., 2005",51.39,19.7,9.46,4.01,9.74,3.26,0.22,0.874,0.13,0.071,,23,1.31,100.18,149.0,0.5,19.0,0.3,21.0,1.6,1,4,0.5,418.0,0.1,1.4,0.4,287.0,16,53.0,15.0,7.2,14.4,2.25,10.4,2.8,1.08,2.4,0.4,2.9,0.6,1.7,0.24,1.5,0.24,1,207,5,49,33,,2.5,,0.3,0.2,0.3,-,,0.1,,29.0,1.28,3.2,1.58,0.009569377990430622,27.866666666666667,42.5,,,
208,LF-2032,-76.3936647939,5.79305326652,Diorite,Mandé Batholith,"Salazar et al., 2005",57.55,16.72,7.78,3.98,7.52,3.76,0.25,0.672,0.19,0.079,,10,1.62,100.12,264.0,1,16.0,0.3,17.0,3.2,1.3,3,0.5,356.0,0.08,3.09,0.9,207.0,0.3,101.0,25.0,18.5,34.2,5.12,23.0,5.28,1.49,4.51,0.77,4.58,0.95,2.75,0.433,2.79,0.4,1,99,6,64,10,,2.5,,0.1,0.1,0.3,-,,0.03,,28.0,0.94,4.42,2.16,0.008426966292134831,14.24,42.5,,,
209,MM-0038D,-76.2439333632,5.69981058638,Granitoid,Mandé Batholith,"Salazar et al., 2005",53.57,15.13,12.16,4.09,5.9,4.9,0.9,0.94,0.16,0.188,,-,2.06,99.99,284.0,1,31.0,0.1,18.0,2.5,0.8,8,0.5,236.0,0.05,0.75,0.28,403.0,0.3,87.0,23.0,5.88,13.2,2.22,11.4,3.32,1.09,3.43,0.63,4.17,0.88,2.62,0.402,2.51,0.387,1,-,-,-,11,,1.4,,<0.1,0.1,-,<2,,0.03,,37.5,0.99,1.56,1.09,0.03389830508474576,10.26086956521739,42.5,,,
210,MST-0471,-76.3055033554,5.89158695921,Monzonite,Mandé Batholith,"Salazar et al., 2005",65.98,16.15,4.25,1.76,4.85,4.08,1.5,0.398,0.14,0.132,,10,0.7,99.93,633.0,1,8.0,0.2,15.0,2.5,2.4,22,0.5,555.0,0.17,1.51,0.38,86.0,0.3,91.0,13.0,14.9,25.8,3.41,13.8,2.61,0.802,1.97,0.35,2.02,0.42,1.16,0.202,1.37,0.23,1,66,6,66,10,,2.5,,0.1,0.1,0.3,-,,0.09,,9.0,1.09,7.25,3.51,0.03963963963963964,42.69230769230769,42.5,,,
211,MT-0313,-76.4144792167,5.94123411893,Granitoid,Mandé Batholith,"Salazar et al., 2005",67.71,14.99,6.43,1.23,0.2,0.42,2.96,0.192,0.09,0.136,,-,4.84,99.19,811.0,2,19.0,0.3,15.0,1.7,0.7,34,0.5,79.0,0.05,0.17,0.14,32.0,0.9,61.0,3.0,1.86,3.84,0.59,2.64,0.69,0.217,0.56,0.1,0.64,0.13,0.39,0.062,0.42,0.066,2,-,-,-,6,,8.2,,0.3,0.1,-,<2,,0.53,,2.2,1.07,2.95,1.66,0.43037974683544306,26.333333333333332,42.5,,,
212,MT-0477,-76.4167159461,5.95864294837,Granitoid,Mandé Batholith,"Salazar et al., 2005",70.14,16.85,1.54,0.48,2.77,5.74,1.32,0.182,0.07,0.028,,-,0.73,99.84,710.0,1,2.0,0.2,16.0,2.0,0.8,15,0.5,715.0,0.07,0.18,0.11,57.0,0.3,61.0,3.0,1.6,3.04,0.45,2.05,0.48,0.185,0.41,0.07,0.46,0.1,0.3,0.048,0.33,0.061,1,-,-,-,<5,,4.2,,<0.1,0.1,-,<2,,0.08,,4.2,1.28,3.23,2.05,0.02097902097902098,238.33333333333334,42.5,,,
213,RM-5623,-79.10875,9.238583333333333,Granitoid,Mandé Batholith,"Salazar et al., 2005",54.65,15.91,9.38,4.72,7.75,3.05,1.58,0.808,0.24,0.141,,29,1.68,99.9,563.0,1,24.0,0.4,16.0,3.4,2,24,1,391.0,0.12,3.05,0.93,300.0,0.3,119.0,23.0,18.1,35.6,5.4,24.4,5.47,1.46,4.32,0.69,4.25,0.85,2.34,0.362,2.43,0.359,1,237,8,93,42,,2.5,,0.1,0.1,0.3,-,,0.09,,32.0,0.92,4.97,2.04,0.061381074168797956,17.0,42.5,,,
214,RM-6074,-79.97962222222222,9.27881388888889,Granitoid,Mandé Batholith,"Salazar et al., 2005",71.06,16.51,1.18,0.43,2.58,5.82,1.09,0.138,0.06,0.073,,-,1.12,100.06,742.0,1,3.0,0.2,15.0,1.6,0.6,12,0.5,699.0,0.05,0.13,0.07,29.0,0.3,55.0,2.0,1.17,2.12,0.33,1.53,0.34,0.122,0.31,0.05,0.35,0.08,0.23,0.038,0.26,0.044,1,-,-,-,5,,2,,<0.1,0.1,-,4,,0.07,,1.8,1.16,3.0,2.12,0.017167381974248927,349.5,42.5,,,
215,RSE-1259,-79.25556944444445,9.168199999999999,Diorite,Mandé Batholith,"Salazar et al., 2005",50.99,18.84,9.83,4.78,9.85,3.22,0.64,0.636,0.26,0.185,,-,0.85,100.1,312.0,1,25.0,0.2,16.0,1.6,0.6,10,0.5,585.0,0.03,0.44,0.25,301.0,0.3,56.0,17.0,11.8,26.6,4.4,21.9,5.13,1.62,3.82,0.57,3.3,0.63,1.78,0.27,1.74,0.265,1,-,-,-,13,,2.1,,<0.1,0.1,-,<2,,0.08,,29.6,1.12,4.52,1.41,0.017094017094017096,34.411764705882355,42.5,,,
216,DV165,-76.24897222222222,5.767972222222222,Diorite,Mandé Batholith,"Villagomez et al., 2011",60.69,16.01,6.93,2.79,6.12,3.17,2.0,0.58,0.14,0.16,0,5,0.59,99.18,433.0,,15.0,0.61,13.6,4.57,2.14,37.36,,403.0,0.14,5.6,1.62,172.0,,169.0,27.61,19.41,39.43,5.31,22.36,4.96,1.14,4.72,0.75,4.26,0.95,2.75,0.41,2.97,0.44,,,2.66,57,12,,,,,,,,,,,19.08,0.72,4.36,2.41,0.09270471464019851,14.596160811300253,42.5,,,
217,DV167,-76.24752777777778,5.770861111111111,Granodiorite,Mandé Batholith,"Villagomez et al., 2011",60.05,16.25,7.06,2.76,5.94,3.17,2.35,0.56,0.15,0.15,0,4,0.68,99.11,587.0,,16.0,0.81,15.19,4.15,2.37,43.34,,416.0,0.1,3.89,0.97,188.0,,147.0,34.99,19.64,43.79,6.29,26.86,6.21,1.26,6.03,0.95,5.75,1.24,3.52,0.52,3.32,0.55,,,8.11,57,8,,,,,,,,,,,21.13,0.63,3.94,1.95,0.10418269230769231,11.88911117462132,42.5,,,
218,706481,-76.3851863855,6.59579541689,Diabase,Santa Cecilia - La Equis Complex,"Buchely et al., 2009",50.37,12.4,14.7,6.9,10.4,2.31,0.15,1.6,0.12,0.18,0.015,63,,,31.0,<1,45.5,0.2,19.7,2.8,5.6,2.4,1,120.8,0.3,0.3,0.1,384.0,7.8,80.6,30.7,4.6,12.4,2.07,10.8,3.33,1.23,4.51,0.84,5.0,1.08,3.27,0.48,2.87,0.45,2,199.7,0.9,29,,17.9,1.9,0.2,0.1,<0.1,0.2,7.6,0.01,<0.1,<0.5,43.0,0.98,1.07,0.85,0.019867549668874173,3.9348534201954397,47.5,,,
219,706486,-76.3481653113,6.57984270425,Microporpyritic Basalt,Santa Cecilia - La Equis Complex,"Buchely et al., 2009",49.93,15.22,11.51,5.38,9.36,3.33,1.77,0.68,0.36,0.15,0.011,21,,,595.0,1,31.7,0.2,15.4,1.4,1.7,22.8,<1,638.5,0.1,0.9,0.4,320.0,<0.5,39.3,14.6,7.4,14.6,2.27,11.2,2.46,0.82,2.77,0.46,2.51,0.5,1.49,0.23,1.38,0.21,0.8,82.9,1.6,48,,13.4,0.7,<0.1,<0.1,<0.1,<0.1,1.2,<0.01,<0.1,<0.5,31.0,0.97,3.57,1.85,0.03570869224745497,43.73287671232877,47.5,,,
220,706781,-76.416907701,6.78011949475,Basalt,Santa Cecilia - La Equis Complex,"Buchely et al., 2009",59.95,15.3,6.16,2.97,5.54,5.29,2.06,0.9,0.47,0.08,0.007,39,,,1002.0,1,17.7,0.3,25.4,3.7,8.2,24,<1,1227.0,0.4,2.5,1.5,164.0,<0.5,109.4,8.2,19,38.4,5.38,23.0,4.02,1.1,2.88,0.38,1.8,0.29,0.7,0.12,0.64,0.09,0.8,103.7,0.4,52,,17.6,<0.5,<0.1,<0.1,<0.1,<0.1,<0.5,<0.01,<0.1,<0.5,11.0,0.99,19.79,2.91,0.019559902200488997,149.63414634146343,47.5,,,
221,706786,-76.4110749239,6.73230926455,Diabase,Santa Cecilia - La Equis Complex,"Buchely et al., 2009",51.19,16.45,9.93,4.85,9.06,2.7,1.39,0.7,0.15,0.18,0.011,24,,,377.0,<1,30.0,0.3,16.1,2.2,1.1,33.3,1,465.2,<0.1,1.5,0.6,323.0,1.7,78.0,18.9,11,23.7,3.78,18.7,3.78,1.12,3.67,0.59,3.44,0.65,1.88,0.33,1.95,0.29,1.3,86.2,1.2,51,,8.9,<0.5,<0.1,<0.1,<0.1,<0.1,0.6,<0.01,<0.1,<0.5,36.0,0.92,3.76,1.79,0.07158211521926053,24.613756613756614,47.5,,,
222,706871,-76.651980115,6.68919846799,Basalt,Santa Cecilia - La Equis Complex,"Buchely et al., 2009",54.53,14.31,10.5,4.44,6.66,2.15,0.56,0.77,0.07,0.19,<0.002,<20,,,212.0,<1,27.1,0.1,15.6,1.9,1.6,6.2,<1,194.9,<0.1,0.9,0.3,452.0,<0.5,51.3,21.5,4.4,9.4,1.54,7.7,2.25,0.73,2.98,0.57,3.68,0.76,2.31,0.37,2.28,0.37,0.9,209.1,0.9,78,,5.3,<0.5,<0.1,<0.1,<0.1,<0.1,1.2,<0.01,<0.1,<0.5,39.0,0.87,1.29,1.2,0.03181118522319138,9.065116279069768,47.5,,,
223,706879,-76.6232527134,6.67344017552,Porphyritic Andesite,Santa Cecilia - La Equis Complex,"Buchely et al., 2009",65.6,15.47,5.04,1.78,4.01,4.15,1.41,0.42,0.11,0.09,<0.002,<20,,,456.0,<1,9.6,0.5,13.0,2.8,2,23.1,<1,231.3,0.2,1.7,0.6,112.0,<0.5,82.2,23.3,10,20.8,3.34,15.4,3.38,0.95,3.56,0.62,3.62,0.8,2.36,0.4,2.49,0.41,0.8,43.4,2.4,38,,3.2,1,<0.1,0.1,<0.1,<0.1,<0.5,0.01,<0.1,<0.5,19.0,0.84,2.68,1.82,0.09987029831387809,9.927038626609443,47.5,,,
224,706909,-76.5687725662,6.57003923999,Microgabbro,Santa Cecilia - La Equis Complex,"Buchely et al., 2009",49.61,16.43,8.86,8.92,11.1,2.23,0.08,0.55,0.03,0.15,0.016,67,,,85.0,<1,37.7,<0.1,11.16,1.0,<0.1,0.8,<1,184.5,<0.1,<0.2,<0.1,241.0,1.8,30.0,13.1,1.1,3.4,0.65,4.1,1.26,0.52,1.87,0.36,2.37,0.47,1.52,0.23,1.45,0.21,0.5,49.6,0.3,14,,27.8,0.6,<0.1,<0.1,<0.1,<0.1,1.6,<0.01,<0.1,<0.5,45.0,1.04,,,0.004336043360433604,14.083969465648856,47.5,,,
225,706917,-76.392461196,6.74637836277,Porphyritic Basalt,Santa Cecilia - La Equis Complex,"Buchely et al., 2009",48.9,16.91,9.85,5.27,9.79,2.98,0.51,0.67,0.2,0.18,0.01,<20,,,322.0,1,29.2,<0.1,17.6,2.7,1.2,5.9,<1,456.1,<0.1,1.7,0.5,305.0,1.2,81.5,21.0,12.1,26.7,4.27,20.2,4.19,1.14,4.1,0.64,3.23,0.72,2.06,0.34,1.96,0.31,0.8,211.7,1.8,60,,13.2,<0.5,<0.1,<0.1,<0.1,<0.1,1.8,<0.01,<0.1,<0.5,34.0,0.85,4.12,1.78,0.012935759701819776,21.719047619047622,47.5,,,
226,706920,-76.5617277406,6.4122781358,Porphyritic Andesite,Santa Cecilia - La Equis Complex,"Buchely et al., 2009",52.36,15.14,8.97,6.91,6.71,4.44,0.53,0.45,0.08,0.15,0.021,44,,,180.0,<1,30.8,0.1,12.5,1.1,0.5,9.8,<1,290.4,<0.1,0.5,0.2,279.0,<0.5,30.9,14.2,4.9,9.9,1.55,7.7,1.8,0.57,2.09,0.38,2.37,0.48,1.45,0.23,1.46,0.23,0.3,86.9,0.6,51,,24.4,0.5,<0.1,<0.1,<0.1,<0.1,5.5,<0.01,<0.1,<0.5,46.0,0.9,2.24,1.67,0.03374655647382921,20.450704225352112,47.5,,,
227,706963,-76.6967155258,6.81286636627,Microporpyritic Basalt,Santa Cecilia - La Equis Complex,"Buchely et al., 2009",56.23,16.36,8.05,4.35,8.04,2.45,0.6,0.52,0.1,0.14,0.006,<20,,,278.0,<1,23.3,0.2,14.0,1.4,1,6.7,<1,261.5,0.1,0.7,0.3,281.0,<0.5,41.5,20.4,4.4,9.0,1.51,7.6,2.15,0.69,2.74,0.51,2.98,0.67,2.04,0.32,2.18,0.35,0.6,25.8,0.6,52,,11.3,0.8,<0.1,<0.1,<0.1,<0.1,2.2,<0.01,<0.1,<0.5,39.0,0.87,1.35,1.26,0.025621414913957936,12.818627450980394,47.5,,,
228,900009,,,Microporpyritic Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",55.3,14.9,8.34,2.94,7.23,2.95,0.56,0.68,0.13,0.14,,< 20,5.06,98.2,95.0,< 1,19.0,0.3,14.0,1.5,1.1,4,< 1,259.0,0.04,0.65,0.23,328.0,< 0.5,52.0,19.3,5.24,11.4,1.76,8.13,2.42,0.77,2.91,0.52,3.18,0.65,2.01,0.31,2.13,0.35,< 2,130,< 5,80,< 20,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,30.0,0.89,1.64,1.33,0.015444015444015444,13.419689119170984,47.5,,,
229,900010,,,Microporpyritic Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",50.8,15.6,7.44,7.17,8.14,4.75,0.07,0.53,0.06,0.15,,40,3.72,98.4,18.0,< 1,30.0,< 0.1,10.0,0.9,0.8,< 1,< 1,134.0,0.03,0.16,0.05,254.0,< 0.5,36.0,11.5,1.49,4.64,0.74,3.71,1.24,0.46,1.61,0.3,1.94,0.4,1.21,0.19,1.25,0.21,< 2,70,< 5,50,50,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,38.0,1.0,0.79,0.74,,11.652173913043478,47.5,,,
230,900010,,,Microporpyritic Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",51.7,15.7,7.63,7.32,8.17,4.87,0.07,0.55,0.08,0.16,,40,3.73,100.0,20.0,< 1,30.0,< 0.1,10.0,0.9,0.8,< 1,< 1,125.0,0.03,0.15,0.05,257.0,< 0.5,37.0,11.9,1.54,4.81,0.76,3.82,1.24,0.46,1.67,0.31,2.02,0.42,1.24,0.19,1.29,0.21,< 2,70,< 5,50,50,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,38.0,0.98,0.8,0.76,,10.504201680672269,47.5,,,
231,900081,,,Vesicular Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",62.9,12.9,9.05,2.64,4.78,5.72,0.25,0.71,0.08,0.14,,< 20,0.61,99.8,34.0,< 1,23.0,< 0.1,9.0,1.1,0.6,3,< 1,45.0,< 0.01,0.2,0.07,386.0,< 0.5,39.0,19.2,1.91,5.03,0.89,4.7,1.69,0.59,2.42,0.45,2.92,0.62,1.9,0.29,1.96,0.33,3,140,< 5,50,40,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,29.0,0.9,0.65,0.7,0.06666666666666667,2.34375,47.5,,,
232,900084,,,Vesicular Porphyritic Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",58.1,17.4,8.18,2.94,4.84,5.02,0.76,0.79,0.1,0.1,,< 20,2.45,101.0,299.0,< 1,19.0,< 0.1,16.0,1.8,1.1,9,< 1,317.0,0.03,0.57,0.2,305.0,< 0.5,64.0,20.9,4.72,11.7,1.78,8.26,2.48,0.83,3.06,0.56,3.53,0.72,2.18,0.34,2.29,0.39,< 2,20,< 5,80,< 20,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,30.0,0.93,1.37,1.17,0.028391167192429023,15.167464114832537,47.5,,,
233,900084,,,Vesicular Porphyritic Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",56.7,16.8,8.22,2.99,4.8,4.86,0.74,0.78,0.1,0.11,,< 20,2.54,98.7,288.0,< 1,19.0,< 0.1,15.0,1.7,0.9,8,< 1,307.0,0.02,0.54,0.19,300.0,< 0.5,63.0,21.0,4.5,11.1,1.68,8.09,2.46,0.83,2.99,0.55,3.44,0.72,2.18,0.34,2.33,0.38,< 2,20,< 5,80,< 20,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,30.0,0.94,1.29,1.13,0.026058631921824105,14.619047619047619,47.5,,,
234,900275,,,Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",51.9,19.0,7.84,3.42,9.06,3.23,0.85,0.58,0.13,0.13,,< 20,2.99,99.2,355.0,< 1,21.0,0.3,17.0,1.6,1,12,< 1,321.0,0.04,0.72,0.27,238.0,< 0.5,60.0,19.0,4.9,11.2,1.69,7.82,2.29,0.75,2.69,0.47,2.95,0.62,1.91,0.3,2.06,0.35,4,150,< 5,70,50,,< 5,,0.2,< 0.1,< 0.5,,,< 0.05,,24.0,0.93,1.59,1.32,0.037383177570093455,16.894736842105264,47.5,,,
235,900284,,,Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",49.3,19.2,9.88,4.26,10.3,2.84,0.92,0.74,0.16,0.17,,< 20,2.8,101.0,364.0,< 1,27.0,0.3,18.0,1.7,1.1,14,< 1,378.0,0.03,1.28,0.47,344.0,< 0.5,62.0,19.0,8.22,17.2,2.6,11.6,3.14,0.91,3.29,0.53,3.17,0.64,1.91,0.29,1.95,0.33,< 2,210,< 5,100,40,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,31.0,0.87,2.81,1.61,0.037037037037037035,19.894736842105264,47.5,,,
236,900296,,,Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",50.4,16.2,9.37,5.73,10.1,2.52,0.83,0.62,0.14,0.17,,30,3.57,99.6,438.0,< 1,29.0,0.4,16.0,1.4,1,11,< 1,362.0,0.03,1.27,0.47,319.0,< 0.5,51.0,16.6,8.36,16.4,2.35,10.4,2.76,0.86,2.88,0.47,2.75,0.56,1.69,0.26,1.77,0.29,11,170,< 5,80,80,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,35.0,0.94,3.15,1.86,0.03038674033149171,21.807228915662648,47.5,,,
237,900296,,,Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",50.2,15.2,9.58,6.53,10.8,2.3,0.75,0.6,0.17,0.17,,30,3.46,99.8,403.0,< 1,31.0,0.3,16.0,1.4,0.8,9,< 1,333.0,0.02,1.24,0.44,331.0,< 0.5,49.0,16.7,7.98,15.5,2.28,10.1,2.72,0.83,2.77,0.47,2.81,0.57,1.7,0.26,1.76,0.29,4,160,< 5,80,100,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,41.0,0.93,3.02,1.8,0.02702702702702703,19.940119760479043,47.5,,,
238,900307,-77.1523813915,8.10795760298,Microgabbro,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",50.1,19.0,9.71,4.87,10.2,2.96,0.93,0.75,0.18,0.18,,< 20,1.89,101.0,179.0,< 1,10.0,< 0.1,16.0,1.8,1.1,2,< 1,362.0,0.04,0.74,0.3,163.0,< 0.5,60.0,18.9,5.51,12.5,1.92,8.66,2.41,0.77,2.61,0.46,2.91,0.6,1.91,0.31,2.2,0.39,> 100,< 10,< 5,< 30,40,,< 5,,0.2,< 0.1,< 0.5,,,< 0.05,,17.0,0.94,1.67,1.41,0.0055248618784530384,19.153439153439155,47.5,,,
239,900308,,,Diabase,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",49.8,16.1,12.3,5.44,10.5,2.55,0.46,0.9,0.16,0.22,,20,2.08,100.0,201.0,< 1,34.0,0.2,17.0,1.6,0.9,6,< 1,363.0,< 0.01,0.95,0.18,477.0,< 0.5,52.0,18.9,6.4,13.9,2.18,10.1,2.78,0.9,3.05,0.5,3.33,0.68,1.97,0.3,2.01,0.31,< 2,240,< 5,60,40,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,44.0,0.95,2.12,1.42,0.01652892561983471,19.20634920634921,47.5,,,
240,900310,,,Diabase,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",54.9,18.4,8.89,4.21,9.42,2.62,0.45,0.68,0.12,0.18,,< 20,1.03,101.0,168.0,< 1,22.0,< 0.1,18.0,1.6,1.1,7,< 1,334.0,0.04,0.77,0.3,307.0,< 0.5,55.0,19.4,5.81,12.6,1.89,8.77,2.52,0.84,2.89,0.5,3.14,0.66,1.99,0.31,2.13,0.37,< 2,70,< 5,60,50,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,36.0,0.96,1.82,1.42,0.020958083832335328,17.216494845360828,47.5,,,
241,900315,,,Porphyritic Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",57.5,16.8,7.67,3.54,6.87,3.26,0.93,0.61,0.28,0.12,,< 20,3.06,101.0,345.0,< 1,15.0,< 0.1,18.0,2.2,1.3,11,< 1,323.0,0.02,1.51,0.36,211.0,< 0.5,78.0,22.0,10.4,22.3,3.38,14.7,3.61,1.03,3.52,0.59,3.7,0.77,2.33,0.37,2.58,0.42,< 2,40,< 5,80,< 20,,< 5,,0.3,< 0.1,< 0.5,,,< 0.05,,22.0,0.89,2.69,1.77,0.034055727554179564,14.681818181818182,47.5,,,
