,Sample,Reference,Unit,Location,Petrography,Rock type,East,North,sio2,tio2,al2o3,fe2o3,feo,Measured Fe,feo_tot,mno,mgo,cao,na2o,k2o,p2o5,LOI,Total,la_ppm,ce_ppm,pr_ppm,nd_ppm,sm_ppm,eu_ppm,gd_ppm,tb_ppm,dy_ppm,ho_ppm,er_ppm,tm_ppm,yb_ppm,lu_ppm,y_ppm,sc_ppm,hf_ppm,nb_ppm,ta_ppm,th_ppm,zn_ppm,co_ppm,ni_ppm,ba_ppm,cr_ppm,v_ppm,se_ppm,br_ppm,cu_ppm,sr_ppm,zr_ppm,rb_ppm,as_ppm,be_ppm,sb_ppm,sn_ppm,u_ppm,w_ppm,bi_ppm,cd_ppm,cs_ppm,ga_ppm,ge_ppm,In_ppm,mo_ppm,pb_ppm,ag_ppm,Tl,Analytical technique (element),Age (Ma) dating,±,Age (Ma) reference,age,±.1,Reference.1,Age max (Ma),±.2,Age min (Ma),±.3,Reference.2,Preferred Age max (Ma),±.4,Preferred Age min (Ma),±.5,Reference(s),Radiometric dating technique,Dated material,87Sr/86Sr,±.6,87Rb/86Sr,±.7,(87Sr/86Sr)i,147Sm/144Nd,±.8,143Nd/144Nd,±.9,eNd,(143Nd/144Nd)i,eNdi,(206Pb/204Pb)i,206Pb/204Pb,(207Pb/204Pb)i ,207Pb/204Pb,(208Pb/204Pb)i,208Pb/204Pb,208Pb/206Pb,207Pb/206Pb,Longitude,Latitude
974,FL-16-3,Rodriguez et al 2019,Flamenco Pluton,Coastal Range batholith,Granite,P,336000.0,7059000.0,74.32,0.0,12.94,0.52,1.03,1.55,1.5,0.03,0.31,1.48,3.28,4.12,0.04,0.8,99.04,37.2,62.9,8.7,30.38,5.0,0.7,5.0,0.8,4.5,1.0,3.0,0.4,2.7,0.49,31.6,0.0,-5.0,7.8,0.0,26.9,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,186.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"XRF, ICP-MS",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.64676514582155,-26.5802482605945
975,FL-16-16,Rodriguez et al 2019,Flamenco Pluton,Coastal Range batholith,Granite,P,333600.0,7067000.0,70.32,0.32,14.58,1.21,2.41,3.62,3.5,0.08,1.02,3.01,3.47,2.72,0.09,0.46,100.1,21.7,42.1,4.5,18.1,3.2,0.7,3.1,0.5,2.5,0.6,1.6,0.3,1.4,0.28,13.0,0.0,-5.0,6.6,0.0,11.3,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,131.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"XRF, ICP-MS",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.66980983759021,-26.507764989756225
976,8077,Rogers and Hawkesworth 1989,La Negra Formation,0,Basaltic andesite,V,375578.0,7544751.0,54.01,1.69,14.72,2.67,8.92,11.59,11.32,0.39,3.16,5.42,3.95,2.53,0.51,1.7,99.67,23.0,59.4,0.0,35.6,9.0,1.91,0.0,1.47,0.0,0.0,0.0,0.79,4.64,0.0,48.0,0.0,6.9,8.0,0.41,7.76,0.0,23.0,9.0,521.0,26.0,308.0,0.0,0.0,0.0,235.2,249.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"XRF, INAA, TIMS",187.0,13.0,0.0,186.5,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Rb-Sr,Whole rock,0.70644,0.0,0.0,0.0,0.70315,0.0,0.0,0.51287,0.0,6.0,0.512694,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.20701547790364,-22.198097205392195
977,8059,Rogers and Hawkesworth 1989,Jurassic pluton,Gatico,Quartz gabbro,P,374350.0,7534373.0,53.1,0.66,17.51,1.59,7.97,9.56,9.4,0.15,5.57,10.07,3.32,0.69,0.1,0.27,100.0,5.7,13.7,0.0,0.0,2.5,0.97,0.0,0.47,0.0,0.0,0.0,0.27,1.87,1.87,20.0,0.0,1.75,5.0,0.08,1.73,0.0,0.0,20.0,175.0,126.0,200.0,0.0,0.0,0.0,343.0,67.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"XRF, INAA, TIMS",158.0,6.0,0.0,158.3,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Rb-Sr,Whole rock,0.70362,0.0,0.0,0.0,0.70329,0.0,0.0,0.5129,0.0,6.0,0.51274,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.21973757414905,-22.29174507564198
978,81105,Rogers and Hawkesworth 1989,Jurassic pluton,Sierra de la Cruz,Tonalite,P,417190.0,7544566.0,62.67,0.72,16.81,1.58,3.96,5.54,5.38,0.08,2.73,5.44,4.08,1.72,0.14,0.61,100.64,15.5,34.0,0.0,16.9,3.8,1.02,0.0,0.61,0.0,0.0,0.0,0.32,2.0,2.0,27.0,0.0,4.04,9.0,0.39,5.4,0.0,0.0,18.0,264.0,37.0,100.0,0.0,0.0,0.0,378.0,134.0,43.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"XRF, INAA, TIMS",156.0,32.0,0.0,156.1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Rb-Sr,Whole rock,0.70506,0.0,0.0,0.0,0.70412,0.0,0.0,0.51282,0.0,5.0,0.512682,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.80338574934261,-22.202260229311698
979,81094,Rogers and Hawkesworth 1989,Jurassic pluton,Cerro Colupito,Quartz monzodiorite,P,397698.0,7543115.0,58.63,0.76,16.45,2.0,5.7,7.7,7.5,0.17,3.08,6.18,3.56,2.69,0.17,0.99,100.38,14.8,34.3,0.0,19.4,4.7,1.07,0.0,0.72,0.0,0.0,0.0,0.42,2.68,2.68,30.0,0.0,4.78,6.0,0.35,8.42,0.0,0.0,4.0,440.0,21.0,173.0,0.0,0.0,0.0,336.0,155.0,80.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"XRF, INAA, TIMS",0.0,0.0,155.0,155.0,0.0,Rogers 1985,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Rb-Sr,0,0.70473,0.0,0.0,0.0,0.70322,0.0,0.0,0.51277,0.0,4.0,0.512659,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.99256098340005,-22.214324290852183
980,81078,Rogers and Hawkesworth 1989,Jurassic pluton,Tocopilla,Monzodiorite,P,377502.0,7556560.0,60.0,0.88,15.99,1.87,5.33,7.2,7.01,0.16,3.16,3.81,4.89,2.84,0.16,1.65,100.74,20.4,44.6,0.0,24.1,5.6,1.24,0.0,0.83,0.0,0.0,0.0,0.43,2.62,2.62,27.0,0.0,5.4,7.0,0.43,10.51,0.0,0.0,9.0,393.0,30.0,161.0,0.0,0.0,0.0,219.0,196.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"XRF, INAA, TIMS",155.0,13.0,0.0,154.7,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Rb-Sr,Whole rock,0.70699,0.0,0.0,0.0,0.70387,0.0,0.0,0.51283,0.0,5.0,0.512699,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.1874589300156,-22.091570192729307
981,PR-11-132A,Rossel et al 2013,Agua Salada Volcanic Complex,0,Basaltic andesite,V,279051.0,6578873.0,53.99,1.25,13.23,2.46,8.21,10.67,10.42,0.13,4.08,4.61,5.29,0.36,0.48,5.78,99.87,12.56,36.6,5.06,21.46,4.85,0.99,4.55,0.69,3.9,0.8,2.37,0.33,2.25,0.33,24.63,19.73,2.54,2.4,0.12,7.45,10.27,17.96,5.2,122.85,1.22,151.19,0.0,0.0,300.21,82.84,115.82,18.18,0.0,0.0,0.11,0.59,1.58,0.37,0.0,0.01,0.55,10.88,1.08,0.0,0.59,0.73,0.25,0.0,"XRF, ICP-MS, TIMS",0.0,0.0,143.0,143.3,1.0,Emparan and Calderon 2008,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.7048,0.0,0.0,0.0,0.703498,0.0,0.0,0.5128,0.0,3.0,0.51266,4.0,0.0,21.77,0.0,16.0,0.0,42.53,0.0,0.0,-71.31178569740179,-30.902864354186608
982,PR-11-134C,Rossel et al 2013,Agua Salada Volcanic Complex,0,Basaltic andesite,V,277380.0,6576545.0,55.82,1.62,13.28,2.82,9.39,12.21,11.93,0.09,4.95,7.1,3.55,1.68,0.53,0.02,100.84,15.07,30.65,4.34,18.82,4.36,0.89,4.11,0.64,3.67,0.75,2.21,0.3,2.09,0.31,22.52,16.59,2.68,1.72,0.07,4.26,11.07,8.24,3.14,202.67,6.99,138.54,0.0,0.0,72.16,130.47,116.06,33.08,0.0,0.0,0.14,0.44,1.07,0.22,0.0,0.01,1.42,8.76,0.75,0.0,2.97,0.91,0.08,0.0,"XRF, ICP-MS, TIMS",0.0,0.0,143.0,143.3,1.0,Emparan and Calderon 2008,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.7052,0.0,0.0,0.0,0.703731,0.0,0.0,0.5128,0.0,3.0,0.51267,4.0,0.0,19.98,0.0,15.7,0.0,40.11,0.0,0.0,-71.32976593142186,-30.92353973745663
983,PR-11-139,Rossel et al 2013,Agua Salada Volcanic Complex,0,Basaltic andesite,V,276373.0,6615346.0,53.71,0.64,15.21,1.47,4.91,6.38,6.23,0.11,6.87,7.99,3.17,1.36,0.24,4.26,99.94,9.22,21.15,2.64,11.88,2.68,0.77,2.64,0.41,2.34,0.47,1.36,0.18,1.26,0.19,18.39,17.58,1.86,0.61,0.03,2.52,48.87,21.21,64.62,139.69,152.79,108.98,0.0,0.0,41.86,321.42,76.7,31.56,0.0,0.0,0.04,0.42,0.55,0.02,0.0,0.02,1.86,9.1,0.64,0.0,0.19,4.07,0.06,0.0,"XRF, ICP-MS, TIMS",0.0,0.0,143.0,143.3,1.0,Emparan and Calderon 2008,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.7037,0.0,0.0,0.0,0.703124,0.0,0.0,0.51286,0.0,4.0,0.51272,5.0,0.0,18.59,0.0,15.61,0.0,38.49,0.0,0.0,-71.33184895558382,-30.573517750955112
984,PR-11-153,Rossel et al 2013,Agua Salada Volcanic Complex,0,Diorite (micro),P,275629.0,6729590.0,54.68,0.95,14.76,1.58,4.52,6.1,5.94,0.07,4.34,9.08,3.05,0.88,0.36,5.63,99.9,9.7,21.37,2.41,12.74,2.92,0.67,2.75,0.42,2.33,0.47,1.32,0.18,1.19,0.17,17.87,15.76,1.57,2.25,0.05,3.6,11.14,8.91,11.68,130.44,26.04,99.43,0.0,0.0,9.12,184.42,62.25,9.29,0.0,0.0,0.08,0.52,0.87,0.06,0.0,0.01,0.28,6.61,0.45,0.0,1.07,1.35,0.04,0.0,"XRF, ICP-MS, TIMS",0.0,0.0,143.0,143.3,1.0,Emparan and Calderon 2008,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.7043,0.0,0.0,0.0,0.703977,0.0,0.0,0.51274,0.0,2.0,0.51258,4.0,0.0,19.47,0.0,15.66,0.0,39.54,0.0,0.0,-71.31549136062478,-29.54323395327528
985,PR-11-154,Rossel et al 2013,Agua Salada Volcanic Complex,0,Diorite (micro),P,278965.0,6724231.0,50.07,0.64,16.49,1.72,4.91,6.63,6.46,0.09,7.74,10.37,3.2,0.88,0.2,3.63,99.94,1.48,6.43,1.0,5.51,1.75,0.41,1.71,0.29,1.75,0.35,1.01,0.14,0.91,0.13,12.23,15.67,0.19,0.89,0.02,0.34,141.58,8.11,18.68,47.85,44.16,71.39,0.0,0.0,2.0,150.04,6.78,8.37,0.0,0.0,0.01,0.17,0.21,0.13,0.0,0.0,0.14,5.16,0.39,0.0,0.47,0.41,0.01,0.0,"XRF, ICP-MS, TIMS",0.0,0.0,143.0,143.3,1.0,Emparan and Calderon 2008,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.705,0.0,0.0,0.0,0.704357,0.0,0.0,0.51285,0.0,4.0,0.51266,4.0,0.0,18.96,0.0,15.64,0.0,38.75,0.0,0.0,-71.28217384082005,-29.592156864415827
986,M391,Rossel et al 2014,Río Damas Formation,0,Undefined volcanic rock,V,370250.0,6126500.0,48.77,1.06,17.56,1.54,7.71,9.25,9.1,0.11,4.65,8.9,3.29,1.4,0.29,2.88,98.16,16.5,38.1,5.5,22.3,5.5,1.4,5.2,0.9,5.2,1.0,3.0,0.4,2.7,0.4,28.0,32.0,3.6,3.2,0.2,5.0,80.0,0.0,-2.5,362.0,0.0,284.0,0.0,0.0,0.0,508.0,126.0,28.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,12.0,0.0,0.0,"XRF, ICP-MS, MC-ICP-MS",0.0,0.0,0.0,0.0,0.0,0,157.0,1.0,145.0,0.0,Rossel et al 2014,0.0,0.0,0.0,0.0,0,U-Pb LA-MC-ICP-MS,Zircon,0.7044,0.0,0.0,0.0,0.704,0.0,0.0,0.51318,0.0,25.0,0.51282,7.0,0.0,18.57,0.0,15.61,0.0,38.52,0.0,0.0,-70.42176891532743,-34.99579382900816
987,M392,Rossel et al 2014,Río Damas Formation,0,Undefined volcanic rock,V,370250.0,6126500.0,55.63,0.97,16.6,1.57,4.47,6.04,5.88,0.12,2.3,4.95,5.78,2.76,0.33,1.82,97.29,22.8,54.4,7.6,28.7,6.7,1.5,6.1,1.0,5.7,1.1,3.1,0.5,3.0,0.5,28.2,28.0,5.4,4.4,0.4,7.9,50.0,0.0,-2.5,312.0,4.0,246.0,0.0,0.0,0.0,218.0,192.0,63.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.0,0.0,0.0,"XRF, ICP-MS, MC-ICP-MS",0.0,0.0,0.0,0.0,0.0,0,157.0,1.0,145.0,0.0,Rossel et al 2014,0.0,0.0,0.0,0.0,0,U-Pb LA-MC-ICP-MS,Zircon,0.7061,0.0,0.0,0.0,0.7044,0.0,0.0,0.51278,0.0,7.0,0.51253,2.0,0.0,18.77,0.0,15.64,0.0,38.79,0.0,0.0,-70.42176891532743,-34.99579382900816
988,M0108-309RT,Rossel et al 2014,Río Damas Formation,0,Undefined volcanic rock,V,370250.0,6126500.0,50.58,1.04,16.9,1.46,7.32,8.78,8.63,0.2,4.93,5.5,4.32,1.95,0.33,3.91,98.44,15.9,38.8,5.7,23.3,5.8,1.4,5.4,0.9,5.5,1.1,3.2,0.5,2.9,0.4,29.2,29.0,3.8,3.4,0.2,4.6,170.0,0.0,-2.5,440.0,0.0,275.0,0.0,0.0,0.0,598.0,133.0,56.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,11.0,0.0,0.0,"XRF, ICP-MS, MC-ICP-MS",0.0,0.0,0.0,0.0,0.0,0,157.0,1.0,145.0,0.0,Rossel et al 2014,0.0,0.0,0.0,0.0,0,U-Pb LA-MC-ICP-MS,Zircon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.42176891532743,-34.99579382900816
989,M0208-385,Rossel et al 2014,Río Damas Formation,0,Undefined volcanic rock,V,370250.0,6126500.0,56.78,0.58,17.69,1.54,4.41,5.95,5.8,0.14,4.57,4.85,3.73,1.55,0.19,2.4,98.43,14.0,31.1,4.4,16.2,3.6,1.1,3.3,0.6,3.5,0.7,2.1,0.3,2.1,0.3,19.5,16.0,3.3,2.7,0.1,3.8,60.0,0.0,-2.5,159.0,0.0,145.0,0.0,0.0,0.0,562.0,127.0,54.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,"XRF, ICP-MS, MC-ICP-MS",0.0,0.0,0.0,0.0,0.0,0,157.0,1.0,145.0,0.0,Rossel et al 2014,0.0,0.0,0.0,0.0,0,U-Pb LA-MC-ICP-MS,Zircon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.42176891532743,-34.99579382900816
990,RD-1,Rossel et al 2014,Río Damas Formation,0,Undefined volcanic rock,V,385750.0,6117250.0,51.53,1.46,15.91,2.7,9.0,11.7,11.43,0.09,5.42,1.12,4.71,1.97,0.46,4.41,98.78,19.0,63.0,-0.01,38.0,8.8,2.2,8.5,-0.03,7.9,1.4,3.9,-0.05,3.9,0.6,44.0,35.0,4.1,6.0,-0.25,9.0,361.0,0.0,9.0,546.0,8.0,338.0,0.0,0.0,0.0,312.0,166.0,-0.1,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,"XRF, ICP-MS, MC-ICP-MS",0.0,0.0,0.0,0.0,0.0,0,157.0,1.0,145.0,0.0,Rossel et al 2014,0.0,0.0,0.0,0.0,0,U-Pb LA-MC-ICP-MS,Zircon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.25323499710514,-35.08105487055482
991,RD-2,Rossel et al 2014,Río Damas Formation,0,Undefined volcanic rock,V,385750.0,6117250.0,51.11,1.3,17.35,1.55,7.77,9.32,9.16,0.13,3.7,8.75,2.84,1.34,0.35,2.83,99.02,15.4,48.0,-0.01,30.0,6.8,1.5,6.7,-0.03,6.3,1.2,3.2,-0.05,3.2,0.5,29.0,27.0,4.4,6.0,-0.25,8.0,111.0,0.0,7.0,307.0,3.0,278.0,0.0,0.0,0.0,395.0,129.0,-0.1,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,"XRF, ICP-MS, MC-ICP-MS",0.0,0.0,0.0,0.0,0.0,0,157.0,1.0,145.0,0.0,Rossel et al 2014,0.0,0.0,0.0,0.0,0,U-Pb LA-MC-ICP-MS,Zircon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.25323499710514,-35.08105487055482
992,CT-233q,Salazar and Coloma 2016,Chollay Plutonic Complex,0,Monzogranite,P,403253.0,6827221.0,74.32,0.19,14.03,0.42,0.84,1.26,1.22,0.04,0.38,0.81,4.06,3.64,0.06,0.98,99.78,24.88,43.44,4.63,16.32,3.29,0.74,2.84,0.46,2.87,0.62,1.82,0.27,1.94,0.29,0.0,5.0,3.41,15.59,0.1,8.32,9.67,7.12,24.55,691.44,37.21,10.0,0.0,0.0,28.93,48.3,163.75,123.15,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,51.72,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,248.0,0.0,237.0,0.0,0,249.0,0.7,234.0,1.0,Álvarez et al 2013; Salazar et al 2013; Ortiz and Merino 2015; Salazar and Coloma 2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.99022187204353,-28.678597029789824
993,CT-199q,Salazar and Coloma 2016,Chollay Plutonic Complex,0,Monzogranite,P,408498.0,6829131.0,75.13,0.16,14.17,0.38,0.77,1.15,1.11,0.06,0.65,0.77,4.18,3.69,0.07,0.0,99.66,21.49,43.18,4.68,16.92,3.32,0.85,2.94,0.48,2.99,0.63,1.92,0.29,2.03,0.31,64.0,12.0,3.6,18.0,0.17,8.92,19.0,11.0,25.0,898.0,34.0,10.0,0.0,0.0,29.0,116.0,188.0,126.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,248.0,0.0,237.0,0.0,0,249.0,0.7,234.0,1.0,Álvarez et al 2013; Salazar et al 2013; Ortiz and Merino 2015; Salazar and Coloma 2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.93639120074539,-28.661740900504757
994,CCL-08q,Salazar and Coloma 2016,Laguna Chica Formation,0,Lapilli tuff,V,409455.0,6832871.0,77.73,0.17,11.11,0.43,0.85,1.28,1.24,0.04,0.17,0.28,2.62,5.76,0.01,0.46,99.62,23.3,48.79,5.71,20.28,4.8,0.42,4.35,0.78,5.08,1.08,3.29,0.53,4.19,0.58,44.47,7.12,2.53,14.41,1.44,16.32,56.24,-2.5,2.66,461.0,14.59,-5.0,0.0,0.0,-2.5,72.0,59.0,257.83,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,30.44,0.0,0.0,0,264.0,1.0,0.0,263.7,0.0,0,275.0,0.0,257.0,0.0,0,276.0,1.8,264.0,1.0,Salazar and Coloma 2016,U-Pb,Zircon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.9263021229947,-28.628053787044443
995,CCL-66,Salazar and Coloma 2016,Laguna Chica Formation,0,Undefined volcanic rock,V,419209.0,6806444.0,76.09,0.08,13.11,0.49,0.98,1.47,1.42,0.02,-0.01,0.18,3.4,5.01,0.01,0.49,99.85,29.53,67.7,9.1,33.48,8.63,0.74,7.46,1.1,6.82,1.29,3.8,0.55,3.81,0.52,66.62,-2.5,5.42,26.44,0.7,13.13,66.36,-2.5,-2.5,547.34,-5.0,-5.0,0.0,0.0,-2.5,9.53,103.0,201.67,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0,17.05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,275.0,0.0,257.0,0.0,0,276.0,1.8,264.0,1.0,Salazar and Coloma 2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.82840488402695,-28.867212253526503
996,CCL-79q,Salazar and Coloma 2016,Laguna Chica Formation,0,Xenolith,V,417514.0,6806241.0,54.79,0.82,17.85,1.69,5.62,7.31,7.14,0.14,5.39,5.74,3.46,1.85,0.19,2.25,99.78,16.04,36.69,4.8,18.84,4.93,1.34,5.15,0.77,5.05,1.0,2.86,0.41,2.49,0.4,9.52,9.67,1.8,-2.5,0.85,3.21,81.9,25.9,31.62,542.87,85.68,97.64,0.0,0.0,31.81,361.98,95.87,73.19,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,3.97,0.0,0.0,0.0,0.0,20.78,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,275.0,0.0,257.0,0.0,0,276.0,1.8,264.0,1.0,Salazar and Coloma 2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.84579815682022,-28.86893645158875
997,CCL-67q,Salazar and Coloma 2016,Laguna Chica Formation,0,Aplitic dike,P,419835.0,6807392.0,76.9,0.07,13.08,0.42,0.84,1.26,1.22,0.02,-0.01,0.3,3.75,3.9,0.0,0.57,99.84,17.87,46.23,6.55,23.62,8.09,0.15,9.18,1.5,9.53,1.94,5.61,0.82,5.78,0.79,81.33,-2.5,6.91,43.5,1.08,15.57,83.21,-2.5,-2.5,273.56,-5.0,-5.0,0.0,0.0,-2.5,24.31,112.36,175.47,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,53.15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,275.0,0.0,257.0,0.0,0,276.0,1.8,264.0,1.0,Salazar and Coloma 2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.82191931848874,-28.858695631575426
998,CCL-68q,Salazar and Coloma 2016,Guanaco Sonso Formation,0,Undefined volcanic rock,V,426962.0,6806915.0,77.28,0.12,11.64,0.59,1.17,1.76,1.7,0.02,-0.01,0.42,3.2,4.63,0.01,0.76,99.83,53.57,118.14,14.82,54.01,13.79,0.17,11.73,1.68,9.9,1.98,6.05,0.92,6.12,0.85,117.7,6.05,9.57,112.7,1.97,23.7,116.5,-2.5,-2.5,214.98,-5.0,-5.0,0.0,0.0,-2.5,38.34,219.44,243.89,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.0,43.44,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,259.0,0.0,236.0,0.0,0,254.0,2.8,241.0,4.0,Ortiz and Merino 2015; Sazalar and Coloma 2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.74888354459743,-28.86342632993308
999,CCL-70q,Salazar and Coloma 2016,Guanaco Sonso Formation,0,Undefined volcanic rock,V,424963.0,6812202.0,78.54,0.14,10.65,0.58,1.15,1.73,1.67,0.01,-0.01,0.14,2.51,5.05,0.02,1.05,99.83,28.94,72.87,7.39,25.67,5.61,0.81,4.67,0.66,3.46,0.68,2.31,0.34,2.33,0.34,50.06,-2.5,3.1,8.55,1.68,15.1,21.98,-2.5,-2.5,1125.27,-5.0,10.74,0.0,0.0,-2.5,48.91,133.01,219.69,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,259.0,0.0,236.0,0.0,0,254.0,2.8,241.0,4.0,Ortiz and Merino 2015; Sazalar and Coloma 2016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.76902751179857,-28.81559381458574
